30.8300395256917,72.61666666666666,59.48,53.2,1,1
87.35177865612648,2.2333333333333334,62.88,58.8,1,2
60.079051383399204,71.3,62.519999999999996,25.6,1,3
86.56126482213439,2.533333333333333,63.0,58.4,1,4
59.28853754940712,36.38333333333333,61.31999999999999,62.8,2,5
88.53754940711462,2.466666666666667,56.599999999999994,58.8,2,6
85.7707509881423,2.6333333333333333,61.040000000000006,57.199999999999996,2,7
63.83399209486166,2.566666666666667,61.96,82.8,2,8
60.27667984189723,70.1,57.720000000000006,31.6,3,9
29.249011857707508,70.18333333333334,58.32000000000001,62.4,3,10
25.296442687747035,72.76666666666667,58.08,56.8,3,11
83.59683794466403,36.68333333333334,62.0,27.6,3,12
30.434782608695656,71.86666666666667,58.040000000000006,62.8,4,13
30.039525691699602,72.65,5.76,87.2,4,14
87.15415019762845,2.966666666666667,5.680000000000001,83.2,4,15
49.40711462450593,71.6,6.239999999999999,61.6,4,16
86.7588932806324,73.85000000000001,6.32,32.800000000000004,5,17
55.33596837944664,70.89999999999999,60.28,28.000000000000004,5,18
33.99209486166008,72.46666666666667,55.96,64.8,5,19
55.92885375494071,71.8,61.839999999999996,24.8,5,20
89.32806324110672,2.3333333333333335,58.440000000000005,58.8,6,21
88.53754940711462,35.46666666666667,6.959999999999999,57.99999999999999,6,22
87.15415019762845,2.466666666666667,64.08,56.8,6,23
87.35177865612648,36.9,61.96,30.8,6,24
30.039525691699602,71.63333333333334,59.88,57.199999999999996,7,25
83.99209486166008,2.533333333333333,64.12,60.8,7,26
27.66798418972332,70.71666666666667,64.48,53.2,7,27
28.458498023715418,69.1,56.84,59.199999999999996,7,28
60.27667984189723,35.43333333333333,64.16,55.2,8,29
57.70750988142292,38.28333333333334,64.52,65.2,8,30
84.78260869565217,36.46666666666666,59.040000000000006,26.0,8,31
61.26482213438735,36.13333333333333,59.12,59.599999999999994,8,32
32.41106719367589,38.03333333333334,58.040000000000006,83.2,9,33
90.9090909090909,35.483333333333334,60.6,38.0,9,34
59.28853754940712,2.1333333333333333,57.720000000000006,86.0,9,35
35.573122529644266,71.18333333333334,60.8,57.199999999999996,9,36
28.458498023715418,70.86666666666666,61.199999999999996,55.2,10,37
52.96442687747036,71.26666666666667,59.88,27.6,10,38
86.36363636363636,2.166666666666667,60.88,58.8,10,39
29.249011857707508,69.48333333333333,63.959999999999994,59.599999999999994,10,40
30.434782608695656,70.43333333333334,60.88,57.199999999999996,11,41
31.225296442687743,38.5,56.720000000000006,92.0,11,42
62.450592885375485,38.266666666666666,60.12,54.400000000000006,11,43
56.52173913043478,37.333333333333336,56.8,55.60000000000001,11,44
61.06719367588933,36.53333333333333,59.12,54.800000000000004,12,45
92.09486166007905,2.666666666666667,61.68,59.199999999999996,12,46
58.69565217391305,36.583333333333336,61.24000000000001,59.199999999999996,12,47
53.16205533596838,36.61666666666667,62.6,54.800000000000004,12,48
81.02766798418972,37.28333333333333,61.24000000000001,33.6,13,49
86.16600790513834,37.95,59.599999999999994,26.400000000000002,13,50
61.85770750988142,2.433333333333333,56.08,73.6,13,51
63.43873517786561,2.533333333333333,60.199999999999996,84.0,13,52
62.25296442687747,2.7,58.599999999999994,82.8,14,53
94.0711462450593,2.533333333333333,61.88,57.99999999999999,14,54
62.450592885375485,37.56666666666666,61.519999999999996,64.0,14,55
89.9209486166008,2.1999999999999997,57.24,61.6,14,56
28.85375494071146,38.06666666666666,62.239999999999995,84.8,15,57
88.3399209486166,2.566666666666667,62.08,65.60000000000001,15,58
28.85375494071146,35.61666666666667,63.2,82.0,15,59
54.347826086956516,70.35,59.160000000000004,26.8,15,60
25.296442687747035,73.65,62.63999999999999,55.60000000000001,16,61
21.34387351778656,71.89999999999999,63.04,61.199999999999996,16,62
58.69565217391305,71.56666666666666,59.88,26.400000000000002,16,63
57.31225296442688,38.3,64.24,58.4,16,64
31.225296442687743,72.18333333333334,61.160000000000004,61.199999999999996,17,65
31.225296442687743,74.03333333333333,63.04,61.6,17,66
56.7193675889328,37.55,60.040000000000006,53.6,17,67
51.77865612648221,35.05,61.519999999999996,59.199999999999996,17,68
65.01976284584981,2.433333333333333,63.480000000000004,95.19999999999999,18,69
